C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/01/26,12:15:07,0000000268122553,DISPATCHSCADA,0000000268122547
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",GSTONE5,165.3750
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",GSTONE6,162.5750
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",GULLRWF1,29.940890
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",GUNNING1,16.384680
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",GUTHEGA,30.805010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HALLWF1,10.83
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HALLWF2,16.77
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HUMENSW,23.281650
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HUMEV,-0.54
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS3,180
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS4,181
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS5,182
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS6,191
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS7,187
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",HWPS8,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JBUTTERS,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",KAREEYA1,17.95
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",KAREEYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",KAREEYA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",KAREEYA4,17.98
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",KPP_1,349.350010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LD01,402.918730
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LD03,418.631290
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LD04,416.5687
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LI_WY_CA,79.210430
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LKBONNY2,86.601620
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LKBONNY3,20.933260
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LK_ECHO,25.020010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LOYYB1,533.456970
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LOYYB2,530.449340
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LYA1,532
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LYA2,400
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LYA3,401
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",LYA4,400
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MACARTH1,92.44
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MACKAYGT,0.2240
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MCKAY1,0.0750
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MEADOWBK,9.374240
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MERCER01,45.4840
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MP1,456.25
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MP2,454.474980
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MPP_1,411.75
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MPP_2,411.75
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MSTUART1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MSTUART2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MSTUART3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MURRAY,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",MUSSELR1,95.20
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",NBHWF1,26
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",NPS1,262.3251
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",NPS2,249.141190
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",NYNGAN1,100.25
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",OAKEY1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",OAKEY2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",OAKLAND1,17.10
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",OSB-AG,147.997680
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",POAT110,82.449280
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",POAT220,170.548720
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",REECE1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",ROMA_7,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",ROMA_8,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SITHE01,80.664330
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SNOWNTH1,4.60
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SNOWSTH1,8.40
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SNOWTWN1,0.776430
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",STAN-1,241.600010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",STAN-2,241.600010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",STAN-3,244.600010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",STAN-4,240.80
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TARALGA1,6.39
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TARONG#1,254.400010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TARONG#3,253.70
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TARONG#4,254.100010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TARRALEA,66.100010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRB1,39.33
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRB2,40.60
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRB3,39.93
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TREVALLN,13.850010
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TUMUT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TUNGATIN,18.80
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TVCC201,207.989990
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",UPPTUMUT,318.532320
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",URANQ11,149.8750
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",URANQ13,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VP5,555.50
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VP6,550.775020
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",WATERLWF,21.40
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",WKIEWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",WOODLWN1,5.498990
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YABULU,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YARWUN_1,152.379990
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YWPS1,392.481020
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YWPS2,382.706330
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YWPS3,366.1633
D,DISPATCH,UNIT_SCADA,1,"2016/01/26 12:20:00",YWPS4,392.1329
C,"END OF REPORT",275
