C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,16:45:07,0000000268358171,DISPATCHSCADA,0000000268358165
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",DG_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",DG_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",DG_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",DRYCGT1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",DRYCGT2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",DRYCGT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",EILDON1,37.48
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",EILDON2,0.04
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",ER01,574.800050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",ER02,583.324950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",ER03,579.175050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",ER04,575.049930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",FISHER,32.12
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GORDON,210.775220
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GSTONE1,160.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GSTONE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GSTONE3,160.1250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GSTONE4,160.474990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GSTONE5,160.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GSTONE6,161.349990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GULLRWF1,108.366640
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GUNNING1,40.030060
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",GUTHEGA,30.7050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HALLWF1,39.06
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HALLWF2,25.05
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HUMENSW,23.4297
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HUMEV,-0.48
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS1,214
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS2,214
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS4,177
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS6,158
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS7,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",HWPS8,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JBUTTERS,129.05
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",KAREEYA1,17.9425
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",KAREEYA2,18.0625
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",KAREEYA3,17.9325
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",KAREEYA4,18.0225
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",KPP_1,691.450010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LD01,420.862520
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LD03,375.843750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LD04,418.406250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LI_WY_CA,79.1790
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LKBONNY2,92.948380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LKBONNY3,18.421260
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LK_ECHO,24.700010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LOYYB1,533.456970
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LOYYB2,530.073430
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LYA1,543
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LYA3,534
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",LYA4,532
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MACARTH1,338.419980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MEADOWBK,13.232540
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MERCER01,88.6490
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MP1,644.699950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MP2,660.700070
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MPP_1,378.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MPP_2,379.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MSTUART1,134.734160
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MSTUART2,136.616350
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MSTUART3,108.991330
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MURRAY,213.868930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",MUSSELR1,52.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",NBHWF1,79.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",NPS1,265.254880
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",NPS2,249.141190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",NYNGAN1,25.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",OAKEY1,148.86
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",OAKEY2,150.930010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",OAKLAND1,57
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",OSB-AG,148.3163
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",POAT110,19.27
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",REECE1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",ROMA_7,31.644830
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",ROMA_8,30.941010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SITHE01,160.773710
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SNOWNTH1,105.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SNOWSTH1,95.10
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SNOWTWN1,72.301430
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",STAN-1,285.800020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",STAN-2,224.20
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",STAN-3,224.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",STAN-4,287
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TARALGA1,62.7075
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TARONG#1,284.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TARONG#3,285
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TARONG#4,287.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TARRALEA,21
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRB2,39.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRB3,39.85
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TREVALLN,97.880040
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TUMUT3,247.9938
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TUNGATIN,63.070020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TVCC201,202.349990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",UPPTUMUT,435.2916
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",URANQ11,144.781250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",URANQ13,146.712490
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VP5,599.975040
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VP6,452.424990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",WATERLWF,19.10
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",WKIEWA1,13.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",WOODLWN1,42.8670
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YABULU,83.070010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YARWUN_1,156.97
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YWPS1,380.450620
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YWPS2,357.643040
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YWPS3,362.775940
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:50:00",YWPS4,382.535430
C,"END OF REPORT",275
